COUNTY,Total Active Cases,Total Recovered,Total Deaths,Date
Nelson,4,2,0,10/2/2021
Oliver,11,1,0,10/2/2021
Pembina,32,8,0,10/2/2021
Pierce,24,4,0,10/2/2021
Ramsey,46,8,0,10/2/2021
Ransom,28,13,0,10/2/2021
Renville,2,0,0,10/2/2021
Richland,58,10,0,10/2/2021
Rolette,109,9,1,10/2/2021
Sargent,5,0,0,10/2/2021
Sheridan,9,0,0,10/2/2021
Sioux,40,3,0,10/2/2021
Slope,1,0,0,10/2/2021
Stark,293,55,0,10/2/2021
Steele,7,1,0,10/2/2021
Stutsman,100,13,0,10/2/2021
Towner,4,1,0,10/2/2021
Traill,32,2,0,10/2/2021
Unknown,0,0,0,10/2/2021
Walsh,24,10,0,10/2/2021
Ward,304,50,0,10/2/2021
Wells,17,3,0,10/2/2021
Williams,156,35,0,10/2/2021
Adams,8,2,0,10/3/2021
Barnes,58,5,0,10/3/2021
Benson,10,1,0,10/3/2021
Billings,3,0,0,10/3/2021
Bottineau,28,2,0,10/3/2021
Bowman,14,1,0,10/3/2021
Burke,4,0,0,10/3/2021
Burleigh,832,72,0,10/3/2021
Cass,782,66,0,10/3/2021
Cavalier,15,1,0,10/3/2021
Dickey,16,1,0,10/3/2021
Divide,2,1,0,10/3/2021
Dunn,37,3,0,10/3/2021
Eddy,4,1,0,10/3/2021
Emmons,10,0,0,10/3/2021
Foster,3,1,0,10/3/2021
Golden Valley,6,0,0,10/3/2021
Grand Forks,211,27,0,10/3/2021
Grant,12,1,0,10/3/2021
Griggs,5,0,0,10/3/2021
Hettinger,10,0,0,10/3/2021
Kidder,7,3,0,10/3/2021
LaMoure,12,2,0,10/3/2021
Logan,3,1,0,10/3/2021
McHenry,23,0,0,10/3/2021
McIntosh,5,0,0,10/3/2021
McKenzie,78,10,0,10/3/2021
McLean,26,2,0,10/3/2021
Mercer,89,6,0,10/3/2021
Morton,318,26,0,10/3/2021
Mountrail,52,9,0,10/3/2021
Nelson,4,0,0,10/3/2021
Oliver,8,3,0,10/3/2021
Pembina,31,1,0,10/3/2021
Pierce,22,3,0,10/3/2021
Ramsey,44,3,0,10/3/2021
Ransom,25,3,0,10/3/2021
Renville,2,0,0,10/3/2021
Richland,55,3,0,10/3/2021
Rolette,109,10,0,10/3/2021
Sargent,5,0,0,10/3/2021
Sheridan,8,1,0,10/3/2021
Sioux,42,4,0,10/3/2021
Slope,1,0,0,10/3/2021
Stark,292,20,0,10/3/2021
Steele,6,1,0,10/3/2021
Stutsman,87,17,0,10/3/2021
Towner,4,0,0,10/3/2021
Traill,30,3,0,10/3/2021
Unknown,0,0,0,10/3/2021
Walsh,22,3,0,10/3/2021
Ward,297,32,0,10/3/2021
Wells,14,3,0,10/3/2021
Williams,153,12,1,10/3/2021
Adams,13,0,0,10/4/2021
Barnes,66,7,0,10/4/2021
Benson,5,5,0,10/4/2021
Billings,7,0,0,10/4/2021
Bottineau,29,3,0,10/4/2021
Bowman,16,1,0,10/4/2021
Burke,2,2,0,10/4/2021
Burleigh,838,134,2,10/4/2021
Cass,861,136,1,10/4/2021
Cavalier,10,5,0,10/4/2021
Dickey,18,5,0,10/4/2021
Divide,4,0,0,10/4/2021
Dunn,39,5,0,10/4/2021
Eddy,9,0,0,10/4/2021
Emmons,8,1,1,10/4/2021
Foster,1,2,0,10/4/2021
Golden Valley,8,0,0,10/4/2021
Grand Forks,228,29,0,10/4/2021
Grant,16,2,0,10/4/2021
Griggs,7,0,0,10/4/2021
Hettinger,9,3,0,10/4/2021
Kidder,6,2,0,10/4/2021
LaMoure,13,2,0,10/4/2021
Logan,4,1,0,10/4/2021
McHenry,28,0,0,10/4/2021
McIntosh,6,0,0,10/4/2021
McKenzie,74,15,0,10/4/2021
McLean,35,6,0,10/4/2021
Mercer,110,14,0,10/4/2021
Morton,319,43,0,10/4/2021
Mountrail,47,13,0,10/4/2021
Nelson,4,1,0,10/4/2021
Oliver,10,1,0,10/4/2021
Pembina,33,6,0,10/4/2021
Pierce,27,1,0,10/4/2021
Ramsey,42,8,0,10/4/2021
Ransom,26,5,0,10/4/2021
Renville,2,0,0,10/4/2021
Richland,70,8,0,10/4/2021
Rolette,116,11,0,10/4/2021
Sargent,5,1,0,10/4/2021
Sheridan,8,0,0,10/4/2021
Sioux,33,14,0,10/4/2021
Slope,1,0,0,10/4/2021
Stark,298,45,2,10/4/2021
Steele,8,1,0,10/4/2021
Stutsman,84,15,0,10/4/2021
Towner,5,0,0,10/4/2021
Traill,35,1,0,10/4/2021
Unknown,0,0,0,10/4/2021
Walsh,25,4,0,10/4/2021
Ward,312,40,1,10/4/2021
Wells,16,6,0,10/4/2021
Williams,156,36,1,10/4/2021
Adams,12,2,0,10/5/2021
Barnes,55,19,0,10/5/2021
Benson,6,4,0,10/5/2021
Billings,11,0,0,10/5/2021
Bottineau,29,4,0,10/5/2021
Bowman,15,4,0,10/5/2021
Burke,4,0,0,10/5/2021
Burleigh,884,101,0,10/5/2021
Cass,890,110,0,10/5/2021
Cavalier,10,0,0,10/5/2021
Dickey,23,0,0,10/5/2021
Divide,6,0,0,10/5/2021
Dunn,43,5,0,10/5/2021
Eddy,9,0,0,10/5/2021
Emmons,8,0,0,10/5/2021
Foster,3,0,0,10/5/2021
Golden Valley,12,0,0,10/5/2021
Grand Forks,231,30,0,10/5/2021
Grant,16,1,0,10/5/2021
Griggs,7,0,0,10/5/2021
Hettinger,8,2,0,10/5/2021
Kidder,7,0,0,10/5/2021
LaMoure,13,2,0,10/5/2021
Logan,7,0,0,10/5/2021
McHenry,32,4,0,10/5/2021
McIntosh,8,0,0,10/5/2021
McKenzie,69,16,0,10/5/2021
McLean,45,2,0,10/5/2021
Mercer,118,13,0,10/5/2021
Morton,343,40,0,10/5/2021
Mountrail,44,10,0,10/5/2021
Nelson,4,0,0,10/5/2021
Oliver,15,0,0,10/5/2021
Pembina,27,7,0,10/5/2021
Pierce,27,3,0,10/5/2021
Ramsey,43,4,0,10/5/2021
Ransom,36,2,0,10/5/2021
Renville,2,1,0,10/5/2021
Richland,74,7,0,10/5/2021
Rolette,137,11,0,10/5/2021
Sargent,4,2,0,10/5/2021
Sheridan,7,1,0,10/5/2021
Sioux,37,2,0,10/5/2021
Slope,1,0,0,10/5/2021
Stark,350,29,0,10/5/2021
Steele,8,1,0,10/5/2021
Stutsman,103,7,0,10/5/2021
Towner,6,1,0,10/5/2021
Traill,37,0,0,10/5/2021
Unknown,0,0,0,10/5/2021
Walsh,30,0,0,10/5/2021
Ward,339,41,0,10/5/2021
Wells,17,2,0,10/5/2021
Williams,174,23,1,10/5/2021
Adams,10,3,0,10/6/2021
Barnes,61,5,1,10/6/2021
Benson,5,4,0,10/6/2021
Billings,12,0,0,10/6/2021
Bottineau,28,4,0,10/6/2021
Bowman,22,1,0,10/6/2021
Burke,4,0,0,10/6/2021
Burleigh,904,98,0,10/6/2021
Cass,901,118,0,10/6/2021
Cavalier,9,2,0,10/6/2021
Dickey,25,4,0,10/6/2021
Divide,9,0,0,10/6/2021
Dunn,41,8,0,10/6/2021
Eddy,10,1,0,10/6/2021
Emmons,7,2,0,10/6/2021
Foster,6,0,0,10/6/2021
Golden Valley,13,1,0,10/6/2021
Grand Forks,242,31,0,10/6/2021
Grant,12,5,0,10/6/2021
Griggs,5,2,0,10/6/2021
Hettinger,10,1,0,10/6/2021
Kidder,9,0,0,10/6/2021
LaMoure,13,1,0,10/6/2021
Logan,6,1,0,10/6/2021
McHenry,34,5,0,10/6/2021
McIntosh,11,0,0,10/6/2021
McKenzie,73,12,0,10/6/2021
McLean,50,8,0,10/6/2021
Mercer,124,16,1,10/6/2021
Morton,335,44,0,10/6/2021
Mountrail,43,10,0,10/6/2021
Nelson,4,1,0,10/6/2021
Oliver,11,4,0,10/6/2021
Pembina,26,2,0,10/6/2021
Pierce,23,5,0,10/6/2021
Ramsey,48,10,0,10/6/2021
Ransom,31,6,0,10/6/2021
Renville,2,0,0,10/6/2021
Richland,77,11,0,10/6/2021
Rolette,133,11,0,10/6/2021
Sargent,5,0,0,10/6/2021
Sheridan,7,0,0,10/6/2021
Sioux,30,9,0,10/6/2021
Slope,2,0,0,10/6/2021
Stark,365,42,2,10/6/2021
Steele,10,0,0,10/6/2021
Stutsman,110,12,1,10/6/2021
Towner,6,0,0,10/6/2021
Traill,35,5,0,10/6/2021
Unknown,0,0,0,10/6/2021
Walsh,27,6,0,10/6/2021
Ward,357,42,0,10/6/2021
Wells,22,0,0,10/6/2021
Williams,206,18,1,10/6/2021
Adams,8,3,0,10/7/2021
Barnes,61,9,0,10/7/2021
Benson,6,0,0,10/7/2021
Billings,14,0,0,10/7/2021
Bottineau,22,9,0,10/7/2021
Bowman,24,2,0,10/7/2021
Burke,4,0,0,10/7/2021
Burleigh,894,123,3,10/7/2021
Cass,880,141,0,10/7/2021
Cavalier,7,2,0,10/7/2021
Dickey,20,6,0,10/7/2021
Divide,6,3,0,10/7/2021
Dunn,39,7,0,10/7/2021
Eddy,11,2,0,10/7/2021
Emmons,6,1,0,10/7/2021
Foster,5,1,0,10/7/2021
Golden Valley,12,2,0,10/7/2021
Grand Forks,237,42,1,10/7/2021
Grant,12,2,0,10/7/2021
Griggs,5,0,0,10/7/2021
Hettinger,11,2,0,10/7/2021
Kidder,7,3,0,10/7/2021
LaMoure,17,0,0,10/7/2021
Logan,6,1,0,10/7/2021
McHenry,31,5,0,10/7/2021
McIntosh,14,0,0,10/7/2021
McKenzie,71,15,0,10/7/2021
McLean,64,5,0,10/7/2021
Mercer,122,22,0,10/7/2021
Morton,315,57,1,10/7/2021
Mountrail,45,2,0,10/7/2021
Nelson,4,0,0,10/7/2021
Oliver,9,3,0,10/7/2021
Pembina,26,6,0,10/7/2021
Pierce,23,3,0,10/7/2021
Ramsey,58,10,0,10/7/2021
Ransom,29,5,0,10/7/2021
Renville,2,0,0,10/7/2021
Richland,79,7,0,10/7/2021
Rolette,126,19,0,10/7/2021
Sargent,11,1,0,10/7/2021
Sheridan,7,1,0,10/7/2021
Sioux,29,4,0,10/7/2021
Slope,2,1,0,10/7/2021
Stark,368,64,0,10/7/2021
Steele,5,5,0,10/7/2021
Stutsman,115,18,0,10/7/2021
Towner,9,1,0,10/7/2021
Traill,32,7,0,10/7/2021
Unknown,0,0,0,10/7/2021
Walsh,25,5,0,10/7/2021
Ward,358,65,0,10/7/2021
Wells,23,2,0,10/7/2021
Williams,217,33,0,10/7/2021
Adams,7,1,0,10/8/2021
Barnes,64,8,0,10/8/2021
Benson,7,0,0,10/8/2021
Billings,13,1,0,10/8/2021
Bottineau,24,1,0,10/8/2021
Bowman,27,2,0,10/8/2021
Burke,3,1,0,10/8/2021
Burleigh,800,168,1,10/8/2021
Cass,852,127,1,10/8/2021
Cavalier,6,2,0,10/8/2021
Dickey,27,2,0,10/8/2021
Divide,5,1,0,10/8/2021
Dunn,41,8,0,10/8/2021
Eddy,11,2,0,10/8/2021
Emmons,4,2,0,10/8/2021
Foster,6,1,0,10/8/2021
Golden Valley,12,1,0,10/8/2021
Grand Forks,232,36,0,10/8/2021
Grant,13,3,0,10/8/2021
Griggs,3,2,0,10/8/2021
Hettinger,9,2,0,10/8/2021
Kidder,10,0,0,10/8/2021
LaMoure,17,3,0,10/8/2021
Logan,4,2,0,10/8/2021
McHenry,32,3,0,10/8/2021
McIntosh,13,1,0,10/8/2021
McKenzie,73,6,1,10/8/2021
McLean,66,5,0,10/8/2021
Mercer,121,19,0,10/8/2021
Morton,302,42,0,10/8/2021
Mountrail,44,12,1,10/8/2021
Nelson,3,1,0,10/8/2021
Oliver,10,0,0,10/8/2021
Pembina,21,6,0,10/8/2021
Pierce,21,3,0,10/8/2021
Ramsey,59,7,0,10/8/2021
Ransom,28,3,0,10/8/2021
Renville,3,0,0,10/8/2021
Richland,82,12,0,10/8/2021
Rolette,115,23,0,10/8/2021
Sargent,10,1,0,10/8/2021
Sheridan,6,1,0,10/8/2021
Sioux,26,4,0,10/8/2021
Slope,2,0,0,10/8/2021
Stark,379,51,0,10/8/2021
Steele,3,3,0,10/8/2021
Stutsman,99,23,0,10/8/2021
Towner,13,0,0,10/8/2021
Traill,29,9,0,10/8/2021
Unknown,0,0,0,10/8/2021
Walsh,27,3,0,10/8/2021
Ward,386,36,1,10/8/2021
Wells,21,4,0,10/8/2021
Williams,198,32,1,10/8/2021
Adams,7,1,0,10/9/2021
Barnes,57,14,0,10/9/2021
Benson,6,1,0,10/9/2021
Billings,12,3,0,10/9/2021
Bottineau,23,7,0,10/9/2021
Bowman,30,1,0,10/9/2021
Burke,3,0,0,10/9/2021
Burleigh,694,161,1,10/9/2021
Cass,732,154,2,10/9/2021
Cavalier,5,1,0,10/9/2021
Dickey,27,1,0,10/9/2021
Divide,5,0,0,10/9/2021
Dunn,35,7,0,10/9/2021
Eddy,5,6,0,10/9/2021
Emmons,2,2,0,10/9/2021
Foster,6,1,0,10/9/2021
Golden Valley,13,2,0,10/9/2021
Grand Forks,207,31,0,10/9/2021
Grant,10,4,0,10/9/2021
Griggs,3,0,0,10/9/2021
Hettinger,9,1,0,10/9/2021
Kidder,14,0,0,10/9/2021
LaMoure,15,3,0,10/9/2021
Logan,3,0,1,10/9/2021
McHenry,27,8,0,10/9/2021
McIntosh,10,3,0,10/9/2021
McKenzie,67,14,0,10/9/2021
McLean,67,5,0,10/9/2021
Mercer,106,19,0,10/9/2021
Morton,262,62,0,10/9/2021
Mountrail,37,10,0,10/9/2021
Nelson,3,0,0,10/9/2021
Oliver,9,1,0,10/9/2021
Pembina,15,7,0,10/9/2021
Pierce,13,8,0,10/9/2021
Ramsey,52,10,0,10/9/2021
Ransom,23,6,0,10/9/2021
Renville,2,1,0,10/9/2021
Richland,69,14,0,10/9/2021
Rolette,119,11,0,10/9/2021
Sargent,10,1,0,10/9/2021
Sheridan,4,2,0,10/9/2021
Sioux,27,1,0,10/9/2021
Slope,2,0,0,10/9/2021
Stark,343,56,1,10/9/2021
Steele,3,1,0,10/9/2021
Stutsman,87,14,0,10/9/2021
Towner,10,3,0,10/9/2021
Traill,26,3,0,10/9/2021
Unknown,0,0,0,10/9/2021
Walsh,22,6,1,10/9/2021
Ward,369,48,0,10/9/2021
Wells,17,4,0,10/9/2021
Williams,188,26,0,10/9/2021
Adams,6,1,0,10/10/2021
Barnes,53,7,0,10/10/2021
Benson,7,1,0,10/10/2021
Billings,12,1,0,10/10/2021
Bottineau,25,1,0,10/10/2021
Bowman,29,0,1,10/10/2021
Burke,2,1,0,10/10/2021
Burleigh,657,78,0,10/10/2021
Cass,721,68,0,10/10/2021
Cavalier,5,0,0,10/10/2021
Dickey,26,1,0,10/10/2021
Divide,5,0,0,10/10/2021
Dunn,31,4,0,10/10/2021
Eddy,4,1,0,10/10/2021
Emmons,2,0,0,10/10/2021
Foster,6,0,0,10/10/2021
Golden Valley,11,3,0,10/10/2021
Grand Forks,191,24,0,10/10/2021
Grant,9,2,0,10/10/2021
Griggs,1,2,0,10/10/2021
Hettinger,8,2,0,10/10/2021
Kidder,15,0,0,10/10/2021
LaMoure,12,3,0,10/10/2021
Logan,4,0,0,10/10/2021
McHenry,28,0,0,10/10/2021
McIntosh,10,0,0,10/10/2021
McKenzie,66,4,1,10/10/2021
McLean,70,5,0,10/10/2021
Mercer,94,14,0,10/10/2021
Morton,262,25,0,10/10/2021
Mountrail,36,2,0,10/10/2021
Nelson,3,0,0,10/10/2021
Oliver,10,0,0,10/10/2021
Pembina,14,1,0,10/10/2021
Pierce,13,1,0,10/10/2021
Ramsey,50,4,0,10/10/2021
Ransom,23,1,0,10/10/2021
Renville,2,0,0,10/10/2021
Richland,62,8,0,10/10/2021
Rolette,112,10,0,10/10/2021
Sargent,9,1,0,10/10/2021
Sheridan,3,1,0,10/10/2021
Sioux,25,3,0,10/10/2021
Slope,1,1,0,10/10/2021
Stark,328,30,0,10/10/2021
Steele,2,1,0,10/10/2021
Stutsman,82,9,0,10/10/2021
Towner,10,0,0,10/10/2021
Traill,23,2,1,10/10/2021
Unknown,0,0,0,10/10/2021
Walsh,21,2,0,10/10/2021
Ward,357,32,0,10/10/2021
Wells,16,2,0,10/10/2021
Williams,194,11,0,10/10/2021
Adams,7,0,0,10/11/2021
Barnes,58,7,0,10/11/2021
Benson,7,2,0,10/11/2021
Billings,8,4,0,10/11/2021
Bottineau,27,2,0,10/11/2021
Bowman,28,6,0,10/11/2021
Burke,3,1,0,10/11/2021
Burleigh,640,103,3,10/11/2021
Cass,754,115,0,10/11/2021
Cavalier,5,1,0,10/11/2021
Dickey,31,2,0,10/11/2021
Divide,3,2,0,10/11/2021
Dunn,34,5,0,10/11/2021
Eddy,6,1,0,10/11/2021
Emmons,2,0,0,10/11/2021
Foster,7,1,0,10/11/2021
Golden Valley,10,4,0,10/11/2021
Grand Forks,214,38,0,10/11/2021
Grant,11,1,0,10/11/2021
Griggs,1,0,0,10/11/2021
Hettinger,15,0,0,10/11/2021
Kidder,15,1,0,10/11/2021
LaMoure,13,1,0,10/11/2021
Logan,3,1,0,10/11/2021
McHenry,29,4,0,10/11/2021
McIntosh,12,1,0,10/11/2021
McKenzie,73,6,1,10/11/2021
McLean,80,7,0,10/11/2021
Mercer,102,14,0,10/11/2021
Morton,266,34,0,10/11/2021
Mountrail,39,4,0,10/11/2021
Nelson,3,0,0,10/11/2021
Oliver,12,0,0,10/11/2021
Pembina,14,5,0,10/11/2021
Pierce,12,3,0,10/11/2021
Ramsey,49,6,0,10/11/2021
Ransom,21,6,0,10/11/2021
Renville,3,0,0,10/11/2021
Richland,74,5,0,10/11/2021
Rolette,106,15,0,10/11/2021
Sargent,10,1,0,10/11/2021
Sheridan,2,3,0,10/11/2021
Sioux,20,6,1,10/11/2021
Slope,1,0,0,10/11/2021
Stark,342,49,1,10/11/2021
Steele,4,0,0,10/11/2021
Stutsman,84,12,1,10/11/2021
Towner,8,2,0,10/11/2021
Traill,23,5,0,10/11/2021
Unknown,0,0,0,10/11/2021
Walsh,25,4,0,10/11/2021
Ward,358,58,1,10/11/2021
Wells,21,0,0,10/11/2021
Williams,197,36,0,10/11/2021
Adams,10,2,0,10/12/2021
Barnes,60,7,0,10/12/2021
Benson,11,0,0,10/12/2021
Billings,8,0,0,10/12/2021
Bottineau,26,4,0,10/12/2021
Bowman,33,2,0,10/12/2021
Burke,4,0,0,10/12/2021
Burleigh,642,89,1,10/12/2021
Cass,789,95,0,10/12/2021
Cavalier,5,0,0,10/12/2021
Dickey,34,3,0,10/12/2021
Divide,3,0,0,10/12/2021
Dunn,36,5,0,10/12/2021
Eddy,7,0,0,10/12/2021
Emmons,2,0,0,10/12/2021
Foster,6,1,0,10/12/2021
Golden Valley,10,2,0,10/12/2021
Grand Forks,230,23,2,10/12/2021
Grant,12,3,0,10/12/2021
Griggs,0,1,0,10/12/2021
Hettinger,14,3,0,10/12/2021
Kidder,13,1,1,10/12/2021
LaMoure,16,1,0,10/12/2021
Logan,2,1,0,10/12/2021
McHenry,32,3,0,10/12/2021
McIntosh,12,1,0,10/12/2021
McKenzie,66,13,0,10/12/2021
McLean,85,8,0,10/12/2021
Mercer,98,14,0,10/12/2021
Morton,259,39,1,10/12/2021
Mountrail,39,5,0,10/12/2021
Nelson,2,1,0,10/12/2021
Oliver,10,2,0,10/12/2021
Pembina,11,3,0,10/12/2021
Pierce,13,1,0,10/12/2021
Ramsey,50,4,0,10/12/2021
Ransom,21,4,0,10/12/2021
Renville,7,0,0,10/12/2021
Richland,68,12,0,10/12/2021
Rolette,126,12,0,10/12/2021
Sargent,12,0,0,10/12/2021
Sheridan,2,0,0,10/12/2021
Sioux,16,5,0,10/12/2021
Slope,1,0,0,10/12/2021
Stark,371,50,0,10/12/2021
Steele,6,0,0,10/12/2021
Stutsman,84,15,1,10/12/2021
Towner,10,1,0,10/12/2021
Traill,20,4,0,10/12/2021
Unknown,0,0,0,10/12/2021
Walsh,32,3,0,10/12/2021
Ward,360,55,1,10/12/2021
Wells,20,4,0,10/12/2021
Williams,210,26,0,10/12/2021
Adams,10,1,0,10/13/2021
Barnes,58,10,0,10/13/2021
Benson,15,0,0,10/13/2021
Billings,8,0,0,10/13/2021
Bottineau,19,7,0,10/13/2021
Bowman,27,9,0,10/13/2021
Burke,4,0,0,10/13/2021
Burleigh,612,114,0,10/13/2021
Cass,801,119,1,10/13/2021
Cavalier,6,0,0,10/13/2021
Dickey,30,9,0,10/13/2021
Divide,3,0,0,10/13/2021
Dunn,36,5,0,10/13/2021
Eddy,7,1,0,10/13/2021
Emmons,2,0,0,10/13/2021
Foster,6,0,0,10/13/2021
Golden Valley,11,0,0,10/13/2021
Grand Forks,253,24,0,10/13/2021
Grant,14,0,0,10/13/2021
Griggs,0,0,0,10/13/2021
Hettinger,14,1,0,10/13/2021
Kidder,14,1,0,10/13/2021
LaMoure,16,1,0,10/13/2021
Logan,4,0,0,10/13/2021
McHenry,34,3,0,10/13/2021
McIntosh,12,1,0,10/13/2021
McKenzie,68,12,0,10/13/2021
McLean,79,10,3,10/13/2021
Mercer,91,18,0,10/13/2021
Morton,235,46,1,10/13/2021
Mountrail,48,8,0,10/13/2021
Nelson,3,0,0,10/13/2021
Oliver,9,1,0,10/13/2021
Pembina,14,2,0,10/13/2021
Pierce,13,2,0,10/13/2021
Ramsey,60,5,0,10/13/2021
Ransom,18,5,0,10/13/2021
Renville,7,0,0,10/13/2021
Richland,77,6,0,10/13/2021
Rolette,126,9,0,10/13/2021
Sargent,15,2,0,10/13/2021
Sheridan,4,0,0,10/13/2021
Sioux,15,4,0,10/13/2021
Slope,1,0,0,10/13/2021
Stark,372,64,1,10/13/2021
Steele,6,0,0,10/13/2021
Stutsman,85,14,0,10/13/2021
Towner,10,1,0,10/13/2021
Traill,21,2,1,10/13/2021
Unknown,0,0,0,10/13/2021
Walsh,37,6,0,10/13/2021
Ward,356,55,1,10/13/2021
Wells,20,3,0,10/13/2021
Williams,218,32,0,10/13/2021
Adams,12,0,0,10/14/2021
Barnes,55,6,0,10/14/2021
Benson,13,3,0,10/14/2021
Billings,4,4,0,10/14/2021
Bottineau,20,2,1,10/14/2021
Bowman,28,4,0,10/14/2021
Burke,5,0,0,10/14/2021
Burleigh,573,112,1,10/14/2021
Cass,766,133,0,10/14/2021
Cavalier,6,0,0,10/14/2021
Dickey,33,2,0,10/14/2021
Divide,3,0,0,10/14/2021
Dunn,36,7,0,10/14/2021
Eddy,8,2,0,10/14/2021
Emmons,4,0,0,10/14/2021
Foster,6,2,0,10/14/2021
Golden Valley,8,3,0,10/14/2021
Grand Forks,267,34,0,10/14/2021
Grant,11,4,0,10/14/2021
Griggs,1,0,0,10/14/2021
Hettinger,14,2,0,10/14/2021
Kidder,12,3,0,10/14/2021
LaMoure,19,1,0,10/14/2021
Logan,3,1,0,10/14/2021
McHenry,37,6,0,10/14/2021
McIntosh,12,3,0,10/14/2021
McKenzie,69,12,0,10/14/2021
McLean,68,18,0,10/14/2021
Mercer,78,21,0,10/14/2021
Morton,221,49,1,10/14/2021
Mountrail,48,6,0,10/14/2021
Nelson,3,1,0,10/14/2021
Oliver,6,3,0,10/14/2021
Pembina,15,3,0,10/14/2021
Pierce,14,3,0,10/14/2021
Ramsey,60,13,0,10/14/2021
Ransom,16,3,0,10/14/2021
Renville,9,0,0,10/14/2021
Richland,73,14,0,10/14/2021
Rolette,110,24,0,10/14/2021
Sargent,18,2,0,10/14/2021
Sheridan,6,0,0,10/14/2021
Sioux,15,1,0,10/14/2021
Slope,0,1,0,10/14/2021
Stark,368,46,1,10/14/2021
Steele,5,1,0,10/14/2021
Stutsman,90,17,0,10/14/2021
Towner,9,1,0,10/14/2021
Traill,21,3,0,10/14/2021
Unknown,0,0,0,10/14/2021
Walsh,40,4,0,10/14/2021
Ward,340,66,0,10/14/2021
Wells,19,2,0,10/14/2021
Williams,213,44,0,10/14/2021
Adams,15,1,0,10/15/2021
Barnes,59,6,0,10/15/2021
Benson,14,3,0,10/15/2021
Billings,5,0,0,10/15/2021
Bottineau,18,6,0,10/15/2021
Bowman,20,11,0,10/15/2021
Burke,3,2,0,10/15/2021
Burleigh,530,98,1,10/15/2021
Cass,730,115,4,10/15/2021
Cavalier,5,1,0,10/15/2021
Dickey,35,3,0,10/15/2021
Divide,2,2,0,10/15/2021
Dunn,42,6,0,10/15/2021
Eddy,9,1,0,10/15/2021
Emmons,6,0,0,10/15/2021
Foster,6,1,0,10/15/2021
Golden Valley,9,1,0,10/15/2021
Grand Forks,251,50,0,10/15/2021
Grant,10,2,0,10/15/2021
Griggs,1,0,0,10/15/2021
Hettinger,15,1,0,10/15/2021
Kidder,8,4,0,10/15/2021
LaMoure,16,3,0,10/15/2021
Logan,3,1,0,10/15/2021
McHenry,31,8,0,10/15/2021
McIntosh,11,1,0,10/15/2021
McKenzie,70,13,0,10/15/2021
McLean,63,13,0,10/15/2021
Mercer,70,14,1,10/15/2021
Morton,207,32,3,10/15/2021
Mountrail,44,8,0,10/15/2021
Nelson,3,0,0,10/15/2021
Oliver,4,2,0,10/15/2021
Pembina,16,3,0,10/15/2021
Pierce,12,4,0,10/15/2021
Ramsey,51,12,0,10/15/2021
Ransom,16,2,0,10/15/2021
Renville,12,0,0,10/15/2021
Richland,71,12,0,10/15/2021
Rolette,110,18,0,10/15/2021
Sargent,23,1,0,10/15/2021
Sheridan,8,0,0,10/15/2021
Sioux,15,2,0,10/15/2021
Slope,1,0,0,10/15/2021
Stark,387,67,1,10/15/2021
Steele,6,1,0,10/15/2021
Stutsman,87,16,0,10/15/2021
Towner,5,4,0,10/15/2021
Traill,24,1,0,10/15/2021
Unknown,0,0,0,10/15/2021
Walsh,43,3,0,10/15/2021
Ward,339,46,0,10/15/2021
Wells,15,5,0,10/15/2021
Williams,193,45,1,10/15/2021
Adams,15,3,0,10/16/2021
Barnes,45,16,0,10/16/2021
Benson,11,3,0,10/16/2021
Billings,5,1,0,10/16/2021
Bottineau,17,1,0,10/16/2021
Bowman,20,2,0,10/16/2021
Burke,4,0,0,10/16/2021
Burleigh,467,101,1,10/16/2021
Cass,618,151,1,10/16/2021
Cavalier,5,1,0,10/16/2021
Dickey,27,8,0,10/16/2021
Divide,3,0,0,10/16/2021
Dunn,33,11,0,10/16/2021
Eddy,7,2,0,10/16/2021
Emmons,6,0,0,10/16/2021
Foster,5,1,0,10/16/2021
Golden Valley,7,2,0,10/16/2021
Grand Forks,230,30,1,10/16/2021
Grant,10,0,0,10/16/2021
Griggs,1,0,0,10/16/2021
Hettinger,12,3,0,10/16/2021
Kidder,7,1,0,10/16/2021
LaMoure,13,4,0,10/16/2021
Logan,4,0,0,10/16/2021
McHenry,28,7,0,10/16/2021
McIntosh,9,2,0,10/16/2021
McKenzie,59,18,0,10/16/2021
McLean,51,16,0,10/16/2021
Mercer,53,19,0,10/16/2021
Morton,188,37,0,10/16/2021
Mountrail,45,4,0,10/16/2021
Nelson,3,0,0,10/16/2021
Oliver,2,2,0,10/16/2021
Pembina,18,2,1,10/16/2021
Pierce,13,0,0,10/16/2021
Ramsey,37,14,1,10/16/2021
Ransom,11,5,0,10/16/2021
Renville,12,1,0,10/16/2021
Richland,51,21,0,10/16/2021
Rolette,104,11,0,10/16/2021
Sargent,21,2,0,10/16/2021
Sheridan,4,4,0,10/16/2021
Sioux,16,1,0,10/16/2021
Slope,1,0,0,10/16/2021
Stark,327,78,0,10/16/2021
Steele,5,1,0,10/16/2021
Stutsman,72,16,0,10/16/2021
Towner,4,1,0,10/16/2021
Traill,20,7,0,10/16/2021
Unknown,0,0,0,10/16/2021
Walsh,32,12,0,10/16/2021
Ward,289,65,0,10/16/2021
Wells,9,7,0,10/16/2021
Williams,161,52,0,10/16/2021
Adams,12,3,0,10/17/2021
Barnes,48,4,0,10/17/2021
